Komoditas (Rp),Tanggal,Harga,Wilayah,Lag_1,Lag_3,Lag_7,MA_7,MA_30,Price_Diff,Price_Change,Tahun,Bulan,Hari
Daging Ayam Ras Segar,2025-06-16,30000.0,palembang,30000.0,30750.0,32500.0,30964.285714285714,29866.666666666668,0.0,0.0,2025,6,0
Daging Ayam Ras Segar,2025-06-17,30000.0,palembang,30000.0,30250.0,32500.0,30607.14285714286,29941.666666666668,0.0,0.0,2025,6,1
Daging Ayam Ras Segar,2025-06-18,29750.0,palembang,30000.0,30000.0,32500.0,30214.285714285714,30008.333333333332,-250.0,-0.008333333333333304,2025,6,2
Daging Ayam Ras Segar,2025-06-19,30250.0,palembang,29750.0,30000.0,30750.0,30142.85714285714,30100.0,500.0,0.01680672268907557,2025,6,3
Daging Ayam Ras Segar,2025-06-20,29750.0,palembang,30250.0,30000.0,30750.0,30000.0,30175.0,-500.0,-0.016528925619834656,2025,6,4
Daging Ayam Ras Segar,2025-06-23,31000.0,palembang,29750.0,29750.0,30250.0,30107.14285714286,30291.666666666668,1250.0,0.04201680672268915,2025,6,0
Daging Ayam Ras Segar,2025-06-24,31250.0,palembang,31000.0,30250.0,30000.0,30285.714285714286,30416.666666666668,250.0,0.008064516129032251,2025,6,1
Daging Ayam Ras Segar,2025-06-25,31250.0,palembang,31250.0,29750.0,30000.0,30464.285714285714,30441.666666666668,0.0,0.0,2025,6,2
Daging Ayam Ras Segar,2025-06-26,31250.0,palembang,31250.0,31000.0,30000.0,30642.85714285714,30458.333333333332,0.0,0.0,2025,6,3
Daging Ayam Ras Segar,2025-06-27,31250.0,palembang,31250.0,31250.0,29750.0,30857.14285714286,30491.666666666668,0.0,0.0,2025,6,4
Daging Ayam Ras Segar,2025-06-30,31000.0,palembang,31250.0,31250.0,30250.0,30964.285714285714,30516.666666666668,-250.0,-0.008000000000000007,2025,6,0
Daging Ayam Ras Segar,2025-07-01,31250.0,palembang,31000.0,31250.0,29750.0,31178.571428571428,30541.666666666668,250.0,0.008064516129032251,2025,7,1
Daging Ayam Ras Segar,2025-07-02,31750.0,palembang,31250.0,31250.0,31000.0,31285.714285714286,30583.333333333332,500.0,0.016000000000000014,2025,7,2
Daging Ayam Ras Segar,2025-07-03,31750.0,palembang,31750.0,31000.0,31250.0,31357.14285714286,30708.333333333332,0.0,0.0,2025,7,3
Daging Ayam Ras Segar,2025-07-04,31000.0,palembang,31750.0,31250.0,31250.0,31321.428571428572,30716.666666666668,-750.0,-0.023622047244094446,2025,7,4
Daging Ayam Ras Segar,2025-07-07,32000.0,palembang,31000.0,31750.0,31250.0,31428.571428571428,30800.0,1000.0,0.032258064516129004,2025,7,0
Daging Ayam Ras Segar,2025-07-08,31500.0,palembang,32000.0,31750.0,31250.0,31464.285714285714,30866.666666666668,-500.0,-0.015625,2025,7,1
Daging Ayam Ras Segar,2025-07-09,31750.0,palembang,31500.0,31000.0,31000.0,31571.428571428572,30941.666666666668,250.0,0.007936507936507908,2025,7,2
Daging Ayam Ras Segar,2025-07-10,31500.0,palembang,31750.0,32000.0,31250.0,31607.14285714286,31008.333333333332,-250.0,-0.007874015748031482,2025,7,3
Daging Ayam Ras Segar,2025-07-11,31750.0,palembang,31500.0,31500.0,31750.0,31607.14285714286,31083.333333333332,250.0,0.007936507936507908,2025,7,4
Daging Ayam Ras Segar,2025-07-14,32750.0,palembang,31750.0,31750.0,31750.0,31750.0,31166.666666666668,1000.0,0.03149606299212593,2025,7,0
Daging Ayam Ras Segar,2025-07-15,32750.0,palembang,32750.0,31500.0,31000.0,32000.0,31250.0,0.0,0.0,2025,7,1
Daging Ayam Ras Segar,2025-07-16,32750.0,palembang,32750.0,31750.0,32000.0,32107.14285714286,31283.333333333332,0.0,0.0,2025,7,2
Daging Ayam Ras Segar,2025-07-17,32750.0,palembang,32750.0,32750.0,31500.0,32285.714285714286,31291.666666666668,0.0,0.0,2025,7,3
Daging Ayam Ras Segar,2025-07-18,32250.0,palembang,32750.0,32750.0,31750.0,32357.14285714286,31283.333333333332,-500.0,-0.01526717557251911,2025,7,4
Daging Ayam Ras Segar,2025-07-21,32000.0,palembang,32250.0,32750.0,31500.0,32428.571428571428,31266.666666666668,-250.0,-0.007751937984496138,2025,7,0
Daging Ayam Ras Segar,2025-07-22,31750.0,palembang,32000.0,32750.0,31750.0,32428.571428571428,31300.0,-250.0,-0.0078125,2025,7,1
Daging Ayam Ras Segar,2025-07-23,31750.0,palembang,31750.0,32250.0,32750.0,32285.714285714286,31333.333333333332,0.0,0.0,2025,7,2
Daging Ayam Ras Segar,2025-07-24,31750.0,palembang,31750.0,32000.0,32750.0,32142.85714285714,31383.333333333332,0.0,0.0,2025,7,3
Daging Ayam Ras Segar,2025-07-25,32750.0,palembang,31750.0,31750.0,32750.0,32142.85714285714,31475.0,1000.0,0.03149606299212593,2025,7,4
Daging Ayam Ras Segar,2025-07-28,32750.0,palembang,32750.0,31750.0,32750.0,32142.85714285714,31566.666666666668,0.0,0.0,2025,7,0
Daging Ayam Ras Segar,2025-07-29,32750.0,palembang,32750.0,31750.0,32250.0,32214.285714285714,31658.333333333332,0.0,0.0,2025,7,1
Daging Ayam Ras Segar,2025-07-30,31750.0,palembang,32750.0,32750.0,32000.0,32178.571428571428,31725.0,-1000.0,-0.03053435114503822,2025,7,2
Daging Ayam Ras Segar,2025-07-31,32000.0,palembang,31750.0,32750.0,31750.0,32214.285714285714,31783.333333333332,250.0,0.007874015748031482,2025,7,3
Daging Ayam Ras Segar,2025-08-01,32250.0,palembang,32000.0,32750.0,31750.0,32285.714285714286,31866.666666666668,250.0,0.0078125,2025,8,4
Daging Ayam Ras Segar,2025-08-04,32250.0,palembang,32250.0,31750.0,31750.0,32357.14285714286,31908.333333333332,0.0,0.0,2025,8,0
Daging Ayam Ras Segar,2025-08-05,31250.0,palembang,32250.0,32000.0,32750.0,32142.85714285714,31908.333333333332,-1000.0,-0.03100775193798455,2025,8,1
Daging Ayam Ras Segar,2025-08-06,31250.0,palembang,31250.0,32250.0,32750.0,31928.571428571428,31908.333333333332,0.0,0.0,2025,8,2
Daging Ayam Ras Segar,2025-08-07,31250.0,palembang,31250.0,32250.0,32750.0,31714.285714285714,31908.333333333332,0.0,0.0,2025,8,3
Daging Ayam Ras Segar,2025-08-08,30750.0,palembang,31250.0,31250.0,31750.0,31571.428571428572,31891.666666666668,-500.0,-0.016000000000000014,2025,8,4
Daging Ayam Ras Segar,2025-08-11,30750.0,palembang,30750.0,31250.0,32000.0,31392.85714285714,31883.333333333332,0.0,0.0,2025,8,0
Daging Ayam Ras Segar,2025-08-12,30750.0,palembang,30750.0,31250.0,32250.0,31178.571428571428,31866.666666666668,0.0,0.0,2025,8,1
